# Biokinesis-SDK IMU Export
# sensor_id: 1
# label: Xiao_Arm
# exported_at: 2026-05-02T23:18:19
timestamp_us,qw,qx,qy,qz,roll_rad,pitch_rad,yaw_rad
988495594.0,-0.49724603,0.18162736,-0.36534242,0.76569106,-0.83725193,0.08529262,-2.02764185
988505360.0,-0.41668277,0.58239657,-0.45868311,0.52611739,-1.67287089,-0.23266059,-1.54446326
988515125.0,-0.24076801,0.86180595,-0.42307990,0.14256461,-2.57578705,-0.04201020,-0.92493248
988524891.0,-0.05508287,0.92320058,-0.30407079,-0.22848964,3.09974159,0.47280092,-0.64643477
988535633.0,0.00397074,0.87596822,-0.22382374,-0.42727842,2.83893637,0.84321798,-0.63690205
988545399.0,-0.11702106,0.85345712,-0.30046670,-0.40943471,3.06907718,0.87757544,-0.71105789
988555164.0,-0.31814418,0.77073893,-0.52253173,-0.17806285,-2.74862859,0.65223080,-1.05713272
988564930.0,-0.44391384,0.45479525,-0.75132376,0.17780439,-2.25086399,0.52974910,-1.79541300
988575672.0,-0.34070125,-0.05367183,-0.84853738,0.40128083,-2.17597150,0.67036296,-2.90673204
988585438.0,-0.12492088,-0.55416516,-0.74050952,0.35908411,-2.63620636,0.62240887,2.02242663
988595204.0,0.11810905,-0.87043768,-0.40344368,0.25616732,-2.68569766,0.35827009,0.95200182
988604969.0,0.44912667,-0.86355062,-0.00439554,0.22922965,-2.13438603,0.40275513,0.23420191
988615711.0,0.73602233,-0.59261431,0.27876726,0.17137159,-1.38975159,0.66045010,-0.09910441
988625477.0,0.81866439,-0.36218225,0.43732845,0.08576980,-0.96980007,0.89176119,-0.28462341
988635243.0,0.79701409,-0.31311312,0.51621522,0.01582915,-1.05934095,0.98410011,-0.56847362
988645008.0,0.76315779,-0.38081099,0.51711679,-0.07185676,-1.30972130,0.82501171,-0.83613828
988655750.0,0.76340231,-0.46733005,0.39490651,-0.20704685,-1.29174075,0.42182553,-0.84966457
988665516.0,0.76398058,-0.51124224,0.16826083,-0.35588389,-1.13397816,-0.10699376,-0.80371258
988675282.0,0.69958463,-0.52559188,-0.07419688,-0.47836109,-0.98953578,-0.65185162,-0.83877715
988685047.0,0.55642527,-0.53855078,-0.24068288,-0.58517154,-0.80723004,-1.11550565,-1.10042047
988695789.0,0.40066103,-0.50321834,-0.35322243,-0.67932022,0.30441141,-1.31215239,-2.31091061
988705555.0,0.28624050,-0.39649557,-0.49631743,-0.71730512,1.19223555,-1.02160881,-3.10888872
988715321.0,0.21112742,-0.21978219,-0.69014749,-0.65636685,1.63124523,-0.61864720,3.10941411
988725086.0,0.14709123,0.00898090,-0.87900177,-0.45347481,2.16929685,-0.25313645,-2.98687228
988734852.0,0.06869299,0.24467470,-0.95236909,-0.16854878,2.77860193,-0.04838179,-2.62976605
988745594.0,-0.02089261,0.45399086,-0.88711467,0.08051934,-2.97894135,-0.03604962,-2.19850673
988755360.0,-0.07650762,0.63738865,-0.73042748,0.23314800,-2.67945875,-0.18652495,-1.75063119
988765125.0,-0.11509174,0.78321700,-0.50243344,0.34768614,-2.51504364,-0.44335834,-1.28651618
988774891.0,-0.15528197,0.84375770,-0.21654494,0.46590637,-2.41097387,-0.80232375,-0.82410587
988785633.0,-0.20593267,0.78373485,0.08306125,0.58004505,-2.38998536,-1.23277620,-0.33397222
988795399.0,-0.27883718,0.61337418,0.37663544,0.63574184,1.82920171,-1.42879814,2.27889167
988805164.0,-0.35862870,0.36095692,0.64576625,0.56928157,1.76685640,-1.06368875,3.02215710
988814930.0,-0.40079677,0.02445543,0.84865787,0.34430177,2.23443657,-0.77137088,-2.80841076
988825672.0,-0.33966045,-0.36302484,0.86642210,-0.04643809,2.92772268,-0.67167114,-2.27314531
988835438.0,-0.17080127,-0.66365288,0.60588132,-0.40410346,-2.73755677,-0.83804895,-1.66179080
988845204.0,-0.01466532,-0.79257311,0.16188092,-0.58771367,-2.64569539,-1.21211395,-0.75032676
988854969.0,0.10348783,-0.70996928,-0.34748445,-0.60372879,2.31213758,-1.19218441,1.49081463
988865711.0,0.18331578,-0.38408308,-0.80528106,-0.41279283,2.41703589,-0.65901061,2.50928987
988875477.0,0.15083325,0.13316170,-0.97884847,-0.03705349,3.02371811,-0.28944210,-2.85397589
988885243.0,0.01300687,0.65694168,-0.68133127,0.32256187,-2.65135687,-0.45730612,-1.72354075
988895008.0,-0.11768521,0.87127848,0.02307724,0.47591118,-2.80260962,-0.98764960,-0.13076658
988905750.0,-0.15783050,0.55353309,0.74992554,0.32604040,2.73878745,-0.64059246,2.00513484
988915516.0,-0.07137419,-0.15395602,0.98458723,-0.04232325,-3.07945102,-0.15419031,-2.83617447
988925282.0,0.07487432,-0.75193184,0.52952821,-0.38547661,-2.49611433,-0.52407013,-1.40602189
988935047.0,0.17979896,-0.83269824,-0.29788371,-0.43075663,-3.06587346,-0.96931613,0.64721120
988945789.0,0.08182451,-0.37841098,-0.91369121,-0.12360524,2.97176087,-0.24553142,2.37729687
988955555.0,-0.17319367,0.32001204,-0.89613912,0.25402939,-2.53212806,0.14837009,-2.40887531
988965321.0,-0.36264328,0.81619505,-0.25064216,0.37348896,-2.10217620,-0.44215950,-0.85168261
988975086.0,-0.28787761,0.74912212,0.57930868,0.14263235,-2.81810451,-0.57906079,1.21937480
988984852.0,-0.05279425,0.08512160,0.94912196,-0.29855417,-2.52725187,-0.04940965,2.94702598
988995594.0,0.16576977,-0.61858142,0.46443217,-0.61170269,-1.81986299,-0.64700347,-1.79803362
989017079.0,0.63049656,0.08488736,0.48263139,-0.60194283,-0.73940975,0.79062002,-1.84510073
989026844.0,0.74676318,0.60123458,0.27639176,-0.06685313,1.42747847,0.51574974,0.27056037
989036610.0,0.69628782,0.37012556,-0.08847476,0.60857420,0.52107725,-0.61102284,1.26878917
989046375.0,0.24030870,-0.17849758,-0.49640720,0.81484369,-1.11068815,0.05233720,2.53554556
989057118.0,-0.40993210,-0.56075032,-0.61264240,0.37707299,-3.13557843,1.18148633,1.66322001
989066883.0,-0.77555682,-0.44735669,-0.25731663,-0.36355436,1.08309111,0.07391768,0.92117551
989076649.0,-0.57534585,0.02272077,0.35367856,-0.73713798,-0.63140260,-0.38275583,1.94250040
989086414.0,0.00830684,0.38969841,0.77734736,-0.49375827,-2.16317143,0.40906127,2.43216029
989097157.0,0.55663118,0.36708003,0.73897577,0.09658566,2.15130692,0.85073391,1.73966366
989106922.0,0.80794475,-0.00048079,0.25559983,0.53093671,0.30180505,0.42632946,1.22856645
989116688.0,0.71140603,-0.31268704,-0.41235086,0.47549452,-1.06427577,-0.29353292,1.35202933
989126454.0,0.34675146,-0.21414016,-0.90426433,0.12733198,-2.66131762,-0.60964466,2.52275941
989137196.0,-0.15205424,0.23047443,-0.96070276,-0.02848253,-3.12545903,0.31023964,-2.66816522
989146961.0,-0.51230607,0.51439590,-0.68698440,0.03149247,-2.26328471,0.73622227,-1.49769408
989156727.0,-0.21299042,0.38617773,-0.88609668,0.14259913,-2.69380231,0.27061384,-2.25761420
989166493.0,0.07468679,-0.01048330,-0.79164511,0.60630851,-1.82869383,-0.10573555,3.03361653
989177235.0,0.43230114,-0.33669937,-0.32559380,0.77054392,-0.95481750,0.23966185,1.99462441
989187000.0,0.61510933,-0.56513849,0.14364807,0.53068280,-1.03813570,0.88915098,0.89222958
989196766.0,0.57392604,-0.65382606,0.47078582,0.14656431,-2.02395119,0.82132278,-0.71645555
989206532.0,0.49512320,-0.56919011,0.61878660,-0.21904058,-2.03097798,0.37191454,-1.42185231
989216297.0,0.47310407,-0.47450602,0.58690804,-0.45448381,-1.71157833,0.12434675,-1.67380548
989227039.0,0.40326169,-0.59985578,0.49187486,-0.48539898,-1.77944265,-0.18671316,-1.52509244
989236805.0,0.24588207,-0.82732105,0.39938172,-0.30915391,-2.38163700,-0.32060149,-1.02846365
989256336.0,0.15404583,-0.89551421,0.41489737,-0.04673710,-2.82114721,0.04413326,-0.86059494
989266102.0,0.08134569,-0.89530083,0.43262643,0.06821782,-3.05319372,0.19374538,-0.89167005
989275868.0,0.03208173,-0.89880376,0.43101576,0.07312986,3.13615345,0.15979340,-0.89473376
989285633.0,-0.11797393,-0.89442621,0.42389909,0.07995915,2.85875100,0.04303032,-0.89128382
989316883.0,-0.16169588,-0.88984708,0.35666904,0.23412349,2.64441584,0.30608128,-0.84069484
989326649.0,-0.15886924,-0.86208124,0.27053316,0.39798028,2.48339620,0.64378098,-0.83497034
989336414.0,-0.16761695,-0.81903655,0.15111214,0.52749295,2.29942076,0.94999757,-0.81765853
989346180.0,-0.18460836,-0.78995414,0.07263510,0.58018648,2.17334100,1.09695785,-0.80516624
989356922.0,-0.13928801,-0.80733365,0.08360635,0.56729288,2.35273142,1.10329814,-0.70789199
989366688.0,-0.03768591,-0.83992825,0.17098341,0.51367789,2.67072352,1.01601912,-0.66718783
989376454.0,0.06938847,-0.86059222,0.27647855,0.42204961,2.96379973,0.87072165,-0.70456795
989386219.0,0.15169088,-0.86779049,0.35730095,0.31026694,-3.08707383,0.70350170,-0.76115226
989396961.0,0.18311527,-0.87795860,0.38950477,0.20962711,-2.95648847,0.53604110,-0.78414903
989406727.0,0.18141206,-0.88690788,0.40029339,0.14229999,-2.91305850,0.40895427,-0.80033793
989416493.0,0.16511281,-0.89437755,0.39494967,0.12977410,-2.93317086,0.37100965,-0.79242909
989426258.0,0.16703341,-0.90081359,0.36803359,0.15870095,-2.93844654,0.42121302,-0.73215137
989437000.0,0.19782749,-0.90454613,0.31988905,0.20082724,-2.87531644,0.51195290,-0.60976306
989446766.0,0.22252508,-0.91839285,0.24026084,0.22206283,-2.78156941,0.54078595,-0.41095292
989456532.0,0.24464344,-0.92920178,0.19016583,0.20142143,-2.69973899,0.48631120,-0.29242341
989466297.0,0.29994781,-0.92463177,0.17735455,0.15372952,-2.56718923,0.40137084,-0.25899319
989477039.0,0.34052321,-0.91913677,0.16329549,0.11209870,-2.47096889,0.32285979,-0.23828117
989486805.0,0.35014009,-0.91976643,0.14953841,0.09523605,-2.44547433,0.28369893,-0.21880753
989496571.0,0.35488630,-0.91804912,0.14821226,0.09630501,-2.43477074,0.28590149,-0.21402970
989506336.0,0.33329498,-0.92784704,0.13604355,0.09750120,-2.47909404,0.27507349,-0.19603803
989516102.0,0.30820094,-0.93584204,0.12961945,0.11140313,-2.53229327,0.29256496,-0.18267087
989526844.0,0.28826472,-0.94053794,0.12881188,0.12529701,-2.57544473,0.31514782,-0.17984501
989536610.0,0.26434711,-0.94687546,0.12316068,0.13556888,-2.62551665,0.32768072,-0.17147990
989546375.0,0.22784273,-0.95449443,0.11630182,0.15330350,-2.70205846,0.35293323,-0.16287468
989556141.0,0.23260918,-0.94942863,0.12317269,0.17119212,-2.69446640,0.39236156,-0.16771611
989566883.0,0.32358752,-0.91940872,0.14059291,0.17381700,-2.49938535,0.42311852,-0.16085131
989576649.0,0.44275835,-0.86899332,0.15785258,0.15459048,-2.23148219,0.42076329,-0.15116291
989586414.0,0.53741090,-0.81734240,0.17131579,0.11743859,-2.01095184,0.38559339,-0.16678320
989596180.0,0.59132686,-0.78228640,0.18095446,0.07494004,-1.88257492,0.33763402,-0.20761424
989606922.0,0.56906421,-0.79907651,0.18540538,0.05716206,-1.94204372,0.30717686,-0.24504964
989616688.0,0.46551705,-0.86070941,0.18206526,0.09656827,-2.19161677,0.34239434,-0.23956000
989626454.0,0.32199679,-0.91342224,0.17562929,0.17644327,-2.51721509,0.45052539,-0.23227039
989636219.0,0.24612992,-0.92158958,0.18370451,0.23737178,-2.69545552,0.55618384,-0.26416859
989646961.0,0.33113277,-0.88854569,0.21784086,0.23104763,-2.51507638,0.58819616,-0.28525212
989656727.0,0.49366659,-0.81569733,0.25169632,0.16607267,-2.13567054,0.54619335,-0.29280824
989666493.0,0.62163298,-0.73666267,0.25871957,0.06296611,-1.81406279,0.42731288,-0.33929339
989676258.0,0.64584840,-0.71551227,0.26473183,-0.02896709,-1.74368897,0.30521751,-0.45162181
989687000.0,0.58125830,-0.76266078,0.27859046,-0.05361591,-1.90529245,0.24451372,-0.52614967
989696766.0,0.48658367,-0.82528423,0.28606497,-0.01758104,-2.14481275,0.25203004,-0.52966072
989706532.0,0.47354562,-0.83511194,0.27937831,0.01703991,-2.18490185,0.29742288,-0.49062003
989716297.0,0.53656594,-0.79934050,0.27020757,0.01181618,-2.03275936,0.31399278,-0.45654480
989736805.0,0.55226195,-0.78389010,0.28277369,-0.02370839,-1.98723260,0.27875692,-0.51021542
989746571.0,0.50717883,-0.79856681,0.32072812,-0.04684186,-2.09093399,0.25321768,-0.61651837
989756336.0,0.43900674,-0.81733394,0.36869309,-0.05747794,-2.24547935,0.23183125,-0.73570667
989766102.0,0.41620313,-0.81896490,0.39063562,-0.05895136,-2.29720377,0.23064896,-0.78615946
989776844.0,0.47345137,-0.78277098,0.39766083,-0.07056386,-2.16758301,0.26931942,-0.79684078
989786610.0,0.56517355,-0.72010063,0.38693580,-0.11097130,-1.92867816,0.28124375,-0.79038063
989796375.0,0.62501445,-0.67059555,0.37171053,-0.14659413,-1.75423219,0.27135610,-0.78620469
989806141.0,0.62744522,-0.67339321,0.36593477,-0.13764384,-1.75348835,0.27737422,-0.76427559
989816883.0,0.59505538,-0.70320932,0.37718047,-0.09560669,-1.86309184,0.31984929,-0.74595944
989826649.0,0.58011130,-0.70522891,0.40250122,-0.06415470,-1.92199666,0.38601919,-0.76585017
989836414.0,0.61337204,-0.65373059,0.43857767,-0.06372354,-1.84297093,0.47204265,-0.82067015
989846180.0,0.67306678,-0.55903183,0.47582349,-0.08975818,-1.66343476,0.57063507,-0.88788158
989871571.0,0.65320888,-0.54355260,0.51478474,-0.11342577,-1.71598524,0.58142840,-1.01028583
989881336.0,0.58722988,-0.58503279,0.54033966,-0.14467466,-1.87894809,0.48400553,-1.13430314
989891102.0,0.49979056,-0.65747539,0.53568136,-0.17601419,-2.04906191,0.30889589,-1.17859935
989900868.0,0.41398062,-0.73024656,0.51362883,-0.17761033,-2.21741962,0.16663621,-1.14282182
989911610.0,0.35285932,-0.75679397,0.53351671,-0.13458496,-2.38280623,0.17367835,-1.15871302
989921375.0,0.33357697,-0.76132720,0.54493459,-0.11024332,-2.44650039,0.19696385,-1.17091106
989931141.0,0.37513789,-0.73487925,0.54739723,-0.13992971,-2.33800645,0.20650049,-1.19243304
989940907.0,0.44117449,-0.68980477,0.52922509,-0.22238535,-2.11590706,0.16084896,-1.21814252
989951649.0,0.50210861,-0.63575201,0.49773427,-0.30978528,-1.88132238,0.10613927,-1.25101773
989961414.0,0.52476321,-0.59860220,0.48659536,-0.35989434,-1.76278174,0.07991263,-1.29921189
989971180.0,0.52221158,-0.57854049,0.49745885,-0.38094706,-1.73641349,0.07885263,-1.35359488
989980946.0,0.51796045,-0.56685723,0.50336979,-0.39624323,-1.72117018,0.07228755,-1.39012544
989991688.0,0.51863887,-0.56780662,0.49845899,-0.40018495,-1.71328786,0.06262602,-1.38661650
990001454.0,0.52443152,-0.57557667,0.48420346,-0.39903645,-1.70281747,0.04853002,-1.35627017
990011219.0,0.53155446,-0.58107901,0.46555905,-0.40379674,-1.67984427,0.02566717,-1.32793071
990020985.0,0.52481744,-0.59581402,0.45545352,-0.40265916,-1.69598779,-0.00176005,-1.30688775
990031727.0,0.50813611,-0.61448522,0.45903355,-0.39178284,-1.74835547,-0.01498704,-1.29572113
990041493.0,0.49214790,-0.62038569,0.47632377,-0.38213570,-1.79622953,-0.00529958,-1.31379708
990051258.0,0.50159836,-0.59403015,0.49106029,-0.39292118,-1.76001009,0.02581890,-1.36022859
990061024.0,0.54511069,-0.53032688,0.48094684,-0.43623144,-1.59595977,0.06168712,-1.41305973
990070789.0,0.59720257,-0.44628590,0.44773016,-0.49367570,-1.36777608,0.09426975,-1.45841800
990081532.0,0.62542600,-0.37610685,0.41200888,-0.54555901,-1.18134289,0.10517899,-1.50515864
990091297.0,0.62702553,-0.32807481,0.37939656,-0.59604040,-1.04876513,0.08479254,-1.56920241
990101063.0,0.61857832,-0.29866168,0.35513734,-0.63406587,-0.96379589,0.06065535,-1.62725422
990110829.0,0.61311869,-0.28091853,0.34271348,-0.65400132,-0.91711501,0.05283047,-1.66138691
990121571.0,0.61384903,-0.27056875,0.32505066,-0.66657631,-0.87272395,0.03836404,-1.67100138
990131336.0,0.61360740,-0.27259013,0.30778202,-0.67412967,-0.84736019,0.01019264,-1.66932193
990141102.0,0.60591860,-0.28968921,0.30477431,-0.67531877,-0.86775475,-0.02193004,-1.66886261
990150868.0,0.59136628,-0.30302711,0.32039803,-0.67513376,-0.91307061,-0.03022709,-1.68803917
990161610.0,0.57369295,-0.29664939,0.34347148,-0.68183787,-0.94210723,-0.01043944,-1.73732506
990171375.0,0.55917116,-0.26743641,0.35235141,-0.70118034,-0.91629654,0.01900833,-1.80457248
990181141.0,0.54691494,-0.21177447,0.33230578,-0.73865316,-0.80884536,0.05065188,-1.88859055
990190907.0,0.50651308,-0.14781180,0.31142339,-0.79032376,-0.69990984,0.08193334,-2.03161786
990201649.0,0.42275499,-0.09440233,0.29443468,-0.85186539,-0.62330993,0.08822572,-2.24871354
990211414.0,0.36222453,-0.03450809,0.27232522,-0.89075336,-0.54091351,0.13623035,-2.40696524
990221180.0,0.29520016,0.01246835,0.26926252,-0.91662375,-0.51726751,0.18284742,-2.56696656
990230946.0,0.23523346,0.04669290,0.23496182,-0.94195432,-0.44362995,0.19983429,-2.69735587
990241688.0,0.18572849,0.06690791,0.19090238,-0.96155319,-0.35682369,0.20093240,-2.79633518
990251454.0,0.17341263,0.08026428,0.16489980,-0.96762274,-0.30269472,0.21415571,-2.81971161
990261219.0,0.19893706,0.08653837,0.13438437,-0.96688986,-0.23325334,0.22264920,-2.76194923
990270985.0,0.22559321,0.08388399,0.16657009,-0.95620374,-0.29300594,0.23780969,-2.71346815
990281727.0,0.25683439,0.07385289,0.26415293,-0.92671737,-0.48864351,0.27606174,-2.67011099
990291493.0,0.30280557,0.07194120,0.35303890,-0.88232465,-0.66404345,0.34772013,-2.60136500
990301258.0,0.34659560,0.08881606,0.41117604,-0.83840173,-0.77111558,0.44887326,-2.54236231
990311024.0,0.38025809,0.12454909,0.42982763,-0.80940689,-0.78674571,0.55684757,-2.49935356
990320789.0,0.39129791,0.17239431,0.46234705,-0.77678913,-0.84947117,0.68111409,-2.52615577
990331532.0,0.37922265,0.22908749,0.48380103,-0.75474874,-0.91645833,0.79340196,-2.61789875
990341297.0,0.35536097,0.30181470,0.48939415,-0.73696664,-0.98154195,0.91518912,-2.75763747
990351063.0,0.32699072,0.38862802,0.45290520,-0.73274976,-0.95845568,1.04659860,-2.88467629
990360829.0,0.30343718,0.46174720,0.43342437,-0.71194011,-1.03978620,1.16937569,-3.06013308
990371571.0,0.31393786,0.50529293,0.45352720,-0.66365288,-1.30344422,1.27113644,3.00007292
990381336.0,0.34630535,0.54047818,0.45314405,-0.61855995,-1.54348739,1.38337904,2.80573578
990391102.0,0.36581972,0.57483488,0.42894277,-0.59308423,-1.88687702,1.47783754,2.44974504
990400868.0,0.39174812,0.59641323,0.42237168,-0.55895155,-3.07012897,1.50235520,1.29913436
990411610.0,0.43656612,0.59712607,0.42777034,-0.51948341,2.37005791,1.46023439,0.54592569
990421375.0,0.48958773,0.59018308,0.42657377,-0.47960673,1.91542920,1.39056422,0.19022530
990431141.0,0.53967908,0.57510446,0.43439793,-0.43508595,1.72967071,1.32241125,0.12247866
990440907.0,0.57521568,0.56989413,0.43497420,-0.39388457,1.65991074,1.25117021,0.13612897
990451649.0,0.59815828,0.57017387,0.44795446,-0.34124073,1.70683852,1.18111041,0.27344630
990461414.0,0.60880893,0.54935096,0.49650604,-0.28468749,1.81591901,1.16134982,0.52307895
990471180.0,0.60204673,0.52813605,0.54464112,-0.24895400,1.96359220,1.16493322,0.77241203
990485829.0,0.58877854,0.50774011,0.59229317,-0.21149143,2.12964502,1.14868104,1.03567407
990495594.0,0.57409829,0.46721553,0.64795989,-0.17963516,2.30902214,1.14774868,1.33537873
990505360.0,0.56103701,0.41835756,0.69869512,-0.14845727,2.46524951,1.13897284,1.61962699
990515125.0,0.54680924,0.34336994,0.75454846,-0.11727470,2.65411788,1.13308791,1.97369935
990525868.0,0.52455729,0.23824536,0.81149441,-0.09775283,2.93265348,1.11504123,2.43990012
990535633.0,0.49408029,0.10944366,0.85645766,-0.10191679,-3.00711878,1.05242238,2.96558315
990545399.0,0.46057234,-0.00437059,0.87756991,-0.13313554,-2.72713670,0.93940170,-2.91899927
990555164.0,0.42616852,-0.11503683,0.87786899,-0.18572281,-2.50001101,0.78314298,-2.60831597
990565907.0,0.39273862,-0.22449385,0.85562526,-0.25152397,-2.32056070,0.59335174,-2.36385881
990575672.0,0.35825521,-0.31944918,0.81617054,-0.32166919,-2.18912829,0.38901887,-2.19290887
990585438.0,0.32526912,-0.37827483,0.77093689,-0.39593493,-2.07700426,0.20337864,-2.10922188
990595204.0,0.29153674,-0.41452308,0.72241013,-0.47042593,-1.96882341,0.03121844,-2.07897970
990605946.0,0.25961151,-0.42834906,0.68312352,-0.53147079,-1.87739004,-0.10078712,-2.09529509
990615711.0,0.24036144,-0.43768090,0.63688546,-0.58739997,-1.77085062,-0.20955237,-2.10893169
990625477.0,0.25688549,-0.41317052,0.59760546,-0.63731286,-1.62790504,-0.22141001,-2.14096797
990635243.0,0.26324625,-0.39763458,0.57931852,-0.66104327,-1.55792500,-0.22253259,-2.16392655
990645985.0,0.25413738,-0.41415302,0.58024387,-0.65361190,-1.58773087,-0.24903349,-2.14668784
990655750.0,0.24498612,-0.44090152,0.59108493,-0.62944917,-1.66173010,-0.26865506,-2.10534172
990665516.0,0.24042997,-0.46557660,0.59613164,-0.60832469,-1.72163823,-0.28357292,-2.05965597
990675282.0,0.24050103,-0.48307250,0.59335255,-0.59727126,-1.75037781,-0.29594808,-2.02259039
990685047.0,0.24915261,-0.49353427,0.58228235,-0.59606557,-1.74480804,-0.30280969,-1.99020604
990695789.0,0.26309169,-0.49632383,0.56657615,-0.60285727,-1.71247925,-0.30500916,-1.96789151
990705555.0,0.27675228,-0.49252585,0.54957137,-0.61546549,-1.66452661,-0.30686867,-1.95991789
990715321.0,0.28488379,-0.48620739,0.53490522,-0.62953952,-1.61814841,-0.31246150,-1.96432976
990725086.0,0.29095727,-0.47981751,0.52004415,-0.64395117,-1.57220997,-0.32081159,-1.97158347
990735829.0,0.29491362,-0.47507174,0.50506531,-0.65745101,-1.53012103,-0.33288553,-1.97841929
990745594.0,0.30015370,-0.47023422,0.48833893,-0.67105337,-1.48482898,-0.34473900,-1.98359988
990755360.0,0.30529462,-0.46467682,0.47035033,-0.68530374,-1.43622777,-0.35724946,-1.99047596
990765125.0,0.30986004,-0.45720368,0.45267085,-0.70002904,-1.38528949,-0.36782042,-2.00187589
990775868.0,0.31357248,-0.44815127,0.43565366,-0.71486966,-1.33337960,-0.37634260,-2.01738511
990785633.0,0.31402210,-0.43788178,0.42122169,-0.72953544,-1.28472812,-0.38370080,-2.04000351
990795399.0,0.30891384,-0.42707564,0.40935825,-0.74471771,-1.23993150,-0.39324607,-2.07268018
990805164.0,0.30119970,-0.41452885,0.39932718,-0.76025152,-1.19568262,-0.40034700,-2.11257987
990815907.0,0.29250045,-0.40176419,0.38920571,-0.77559521,-1.15115456,-0.40664165,-2.15434498
990825672.0,0.28517037,-0.38844567,0.37491096,-0.79197828,-1.09796004,-0.41310393,-2.19538877
990835438.0,0.28347057,-0.37368874,0.35293648,-0.80959064,-1.02888704,-0.41695214,-2.22998354
990845204.0,0.28600305,-0.35758626,0.32081604,-0.82910276,-0.93954721,-0.42184322,-2.26070108
990855946.0,0.29300390,-0.34044416,0.27814889,-0.84904634,-0.83077598,-0.42806186,-2.28584088
990865711.0,0.29886931,-0.31976451,0.23133352,-0.86885706,-0.71114050,-0.43056283,-2.31693706
990875477.0,0.30261278,-0.29776913,0.18387069,-0.88653856,-0.59062730,-0.42979493,-2.35110753
990885243.0,0.30392110,-0.27648947,0.14209665,-0.90055210,-0.48389644,-0.42422435,-2.38444118
990895985.0,0.30158853,-0.26047263,0.10524679,-0.91111003,-0.39276213,-0.42372186,-2.41674299
990905750.0,0.29805319,-0.24617411,0.07125586,-0.91950270,-0.30951547,-0.42271660,-2.44775309
990915516.0,0.29155906,-0.23514701,0.03709378,-0.92645737,-0.22812225,-0.42692889,-2.48215641
990925282.0,0.28556175,-0.22753846,-0.00051236,-0.93095675,-0.14291798,-0.43780174,-2.51448912
990935047.0,0.27862717,-0.22599242,-0.03818943,-0.93264993,-0.06104619,-0.45874683,-2.54671995
990945789.0,0.27102452,-0.23592834,-0.06785786,-0.93074101,-0.00178351,-0.49605375,-2.57442742
990955555.0,0.26818483,-0.25541009,-0.08829839,-0.92468696,0.03079170,-0.54651070,-2.58565721
990965321.0,0.26061213,-0.27861305,-0.10025354,-0.91891529,0.04729295,-0.59958288,-2.60351040
990975086.0,0.23689979,-0.29989348,-0.12271472,-0.91590583,0.10430341,-0.65289755,-2.67072640
990985829.0,0.17887807,-0.32191077,-0.14580781,-0.91821358,0.20066735,-0.69883906,-2.83012114
990995594.0,0.09964938,-0.34550132,-0.17982920,-0.91562017,0.35780722,-0.73223804,-3.06322677
991005360.0,0.02296383,-0.36254912,-0.23942412,-0.90039263,0.58747014,-0.72598087,2.96381293
991015125.0,-0.05955084,-0.36194502,-0.29971983,-0.88069150,0.79664481,-0.64578641,2.72678724
991025868.0,-0.17030913,-0.33542042,-0.36857610,-0.85008212,0.97409582,-0.46086837,2.49891554
991035633.0,-0.27440478,-0.29381338,-0.44185901,-0.80195781,1.10540986,-0.23079901,2.33947358
991045399.0,-0.38189809,-0.23114462,-0.48803516,-0.75003180,1.14073236,0.02603071,2.21636887
991055164.0,-0.47081595,-0.14492054,-0.50009140,-0.71220712,1.07615416,0.26765963,2.13372255
991065907.0,-0.49859006,-0.01848699,-0.48887516,-0.71558875,0.94285435,0.47916506,2.17227148
991075672.0,-0.43717204,0.10419512,-0.50573784,-0.73637845,0.95075177,0.63806587,2.40691375
991085438.0,-0.34537447,0.20725505,-0.55361901,-0.72888120,1.14499642,0.75397300,2.75626695
991102039.0,-0.32511070,0.21167632,-0.65017016,-0.65328013,1.47981577,0.77444915,2.93085307
991111805.0,-0.31515257,0.16745285,-0.73686693,-0.57416507,1.76026336,0.71649051,2.98834005
991121571.0,-0.30079079,0.11380631,-0.78081823,-0.53562666,1.87990983,0.63309311,2.96138441
991131336.0,-0.27973453,0.07895108,-0.78644328,-0.54499751,1.86849039,0.55394571,2.92745232
991142079.0,-0.25341120,0.09146484,-0.74670650,-0.60814994,1.72262786,0.51174134,2.94345205
991151844.0,-0.24301917,0.10832708,-0.69929696,-0.66346868,1.57251234,0.50479541,2.94500053
991161610.0,-0.24447980,0.12935474,-0.66212045,-0.69648653,1.46672577,0.52815179,2.94435813
991171375.0,-0.25148867,0.15536695,-0.64165256,-0.70774046,1.41746643,0.57359555,2.95406385
991182118.0,-0.25588474,0.17007630,-0.63458695,-0.70915192,1.40415522,0.60162404,2.96224507
991191883.0,-0.25854853,0.17129594,-0.65082023,-0.69299595,1.45552999,0.61132381,2.97550806
991201649.0,-0.25321082,0.15814875,-0.68993382,-0.65944263,1.57325386,0.59194659,3.00167666
991211414.0,-0.23633578,0.14142663,-0.73851228,-0.61542141,1.72488734,0.55054022,3.04522489
991222157.0,-0.20739947,0.16614968,-0.75954526,-0.59369247,1.81666850,0.53790991,-3.13445062
991231922.0,-0.18010082,0.19932034,-0.76490933,-0.58544753,1.86501243,0.53391203,-3.03212424
991241688.0,-0.16521572,0.22559284,-0.76370151,-0.58186910,1.88907462,0.54086998,-2.96298177
